"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
3100,"CANTEEN CORP.","101 MARKET ST 4/FL","San Francisco","CA","94105","37.793487","-122.396012",""
3102,"TOWN'S END RESTAURANT & BAKERY","2 TOWNSEND ST ","San Francisco","CA","94107","37.781865","-122.388433","+14155510749"
3106,"FOUR SEAS RESTAURANT","731 GRANT AVE ","San Francisco","CA","94108","37.658324","-122.424496",""
3111,"THE FAMILY","545 POWELL ST ","San Francisco","CA","94108","37.789895","-122.408774",""
3112,"LORI'S DINER","500 SUTTER ST ","San Francisco","CA","94102","37.789228","-122.408844",""
3114,"FRANCISCAN CRAB RESTAURANT","PIER 43 1/2","San Francisco","CA","94133","37.808931","-122.415069",""
31144,"GHIRARDELLI CHOCOLATE COMPANY","42 STOCKTON ST ","San Francisco","CA","94108","37.786267","-122.406296",""
3115,"YEE'S RESTAURANT","1131 GRANT AVE ","San Francisco","CA","94133","37.797292","-122.406914",
3116,"SAM'S GRILL","374 BUSH ST ","San Francisco","CA","94104","37.790858","-122.403553",""
3118,"HYATT UNION SQUARE MAIN KITCHEN","345 STOCKTON ST FLR 3B","San Francisco","CA","94108","37.788944","-122.406884",""
3120,"CIOPPINO'S","400 JEFFERSON ST ","San Francisco","CA","94109","37.807854","-122.419124",""
3121,"LE CENTRAL BISTRO CORP","453 BUSH ST ","San Francisco","CA","94108","37.790603","-122.405038",""
3122,"TADICH GRILL","240 CALIFORNIA ST ","San Francisco","CA","94111","37.793358","-122.399443",""
3123,"LES JOULINS","44 ELLIS ST ","San Francisco","CA","94102",,,""
3129,"FRANCISCA CLUB","595 SUTTER ST ","San Francisco","CA","94102","37.789014","-122.409967",""
3130,"POMPEI'S GROTTO","340 JEFFERSON ST ","San Francisco","CA","94133","37.807957","-122.418274",""
3133,"BRANDY HO'S HUNAN FOOD","217 COLUMBUS AVE ","San Francisco","CA","94133","37.797407","-122.405996",""
3134,"LEE'S DELI","222 FRONT ST ","San Francisco","CA","94111","37.793777","-122.398857",""
3136,"SCHROEDER'S CAFE","240 FRONT ST ","San Francisco","CA","94111","37.7939","-122.398842",""
3138,"THE OCCIDENTAL GRILL CIGAR CLUB, LLC","471 PINE ST ","San Francisco","CA","94104",,,""
315,"THE POSH BAGEL","495A CASTRO ST","San Francisco","CA","94114","37.760954","-122.434935",""
3150,"BOCCE CAFE & RESTAURANT","478 GREEN ST ","San Francisco","CA","94133","37.799758","-122.407113",""
3151,"NEW ASIA RESTAURANT","772 PACIFIC AVE ","San Francisco","CA","94133","37.796808","-122.407964",""
3155,"ROYAL EXCHANGE","301 SACRAMENTO ST ","San Francisco","CA","94111","37.794274","-122.399237",""
3156,"BUTTERFLY EMBARCADERO","PIER 33","San Francisco","CA","94111","37.806474","-122.405207",""
31568,"TAQUERIA EL SOL #2","595 GEARY ST ","San Francisco","CA","94102","37.786709","-122.413068","+14155440405"
3160,"TANDOORI MAHAL","941 KEARNY ST ","San Francisco","CA","94133","37.796557","-122.405278",""
3161,"HILTON SAN FRANCISCO FISHERMAN'S WHARF","2620 JONES ST ","San Francisco","CA","94133","37.805418","-122.416864",""
3164,"CAFE COCOMO","666 INDIANA ST ","San Francisco","CA","94107","37.762056","-122.391659",""
3165,"HAN IL KWAN","1802 BALBOA ST ","San Francisco","CA","94121","37.776599","-122.478292",""
3166,"LAKESIDE CAFE","2529 OCEAN AVE ","San Francisco","CA","94132","37.731435","-122.472783","+14155330359"
3167,"MING'S DINER","2129 TARAVAL ST ","San Francisco","CA","94116","37.742433","-122.489069",""
3168,"BASHFUL BULL TOO","3600 TARAVAL ST ","San Francisco","CA","94116","37.741788","-122.504781",""
3169,"ANDY'S RESTAURANT","1358  09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591","+14155661803"
3174,"PARK CHOW","1240 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591",""
3175,"MCDONALDS","255 WINSTON DR ","San Francisco","CA","94132","37.726888","-122.475579","+14155755033"
318,"FIRST CUP","2911 VAN NESS AVE ","San Francisco","CA","94109","37.802454","-122.424854",""
3183,"NEW ERITREA RESTAURANT","907 IRVING ST ","San Francisco","CA","94122","37.763964","-122.467639",""
3185,"PIRRO'S PIZZERIA","2244 TARAVAL ST ","San Francisco","CA","94116","37.742438","-122.490421",""
3186,"SCHUBERTS BAKERY","521 CLEMENT ST ","San Francisco","CA","94118","37.782893","-122.464948",""
3189,"MOSCOW TBILSI BAKERY","5540 GEARY BLVD ","San Francisco","CA","94121","37.780439","-122.478982",""
319,"UNION STREET COFFEE ROASTERY","2191 UNION ST ","San Francisco","CA","94123","37.797104","-122.435207","+14155929559"
3190,"NORIEGA TERIYAKI HOUSE","1755 NORIEGA ST ","San Francisco","CA","94122","37.753953","-122.482629",""
3194,"LUCKY RIVER CHINESE RESTAURANT","700 MONTEREY BLVD ","San Francisco","CA","94127","37.731568","-122.451271","+14155581826"
3196,"UNITED IRISH CULTURAL CENTER","2700 45TH AVE ","San Francisco","CA","94116","37.735943","-122.503086",""
3198,"MUSEUM CAFE","151 03RD ST ","San Francisco","CA","94103","37.785643","-122.401192",""
3199,"TEMPURA HOUSE II","171 02ND ST ","San Francisco","CA","94105","37.787194","-122.398712",""
320,"NAPOLI PIZZA RESTAURANT","1045 POLK ST ","San Francisco","CA","94109","37.786545","-122.419894","+14155882222"
3200,"YANK SING","49 STEVENSON ST ","San Francisco","CA","94105","37.789867","-122.399462",""
3206,"PPQ VIETNAMESE RESTAURANT","2332 CLEMENT ST ","San Francisco","CA","94121","37.782068","-122.484432",""
3207,"FARALLON RESTAURANT","450 POST ST, 4TH FLOOR","San Francisco","CA","94102","37.788188","-122.409284",""
3209,"HAPPY GARDEN RESTAURANT","815 CLEMENT ST ","San Francisco","CA","94118","37.782733","-122.467979",""
3210,"INTERNATIONAL HOUSE OF PANCAKES","200 BEACH ST ","San Francisco","CA","94133","37.807618","-122.413194",""
3211,"PHO HUYNH HIEP II","1833 IRVING ST ","San Francisco","CA","94122","37.763503","-122.477748",""
3215,"VILLA ROMANA","731 IRVING ST ","San Francisco","CA","94122","37.764033","-122.465809","+14155732280"
3216,"HOUSE OF DONUTS/COPPER KETTLE","2240 TARAVAL ST ","San Francisco","CA","94116","37.742438","-122.490301",""
3217,"MARNEE THAI RESTAURANT","1243 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591",""
32170,"LA TORTA GORDA","2833 24TH ST ","San Francisco","CA","94110","37.752813","-122.408799",""
3218,"GIORGIO'S PIZZA","151 CLEMENT ST ","San Francisco","CA","94118","37.783073","-122.461009",""
32200,"EL GRAN TACO LOCO","3306 MISSION ST ","San Francisco","CA","94110","37.743767","-122.421158",""
32203,"BAR BAMBINO","2931 16TH ST ","San Francisco","CA","94103","37.765103","-122.418269",""
3221,"PASQUALES","700 IRVING ST ","San Francisco","CA","94122","37.764108","-122.465512","+14155662140"
3222,"MEL'S DRIVE-IN","3355 GEARY BLVD ","San Francisco","CA","94118","37.781404","-122.454937",""
3223,"ZEPHYR CAFE","3643 BALBOA ST ","San Francisco","CA","94121","37.775653","-122.49816",""
3224,"CLEMENT RESTAURANT","621 CLEMENT ST ","San Francisco","CA","94118","37.782843","-122.465909",""
3228,"THANH LONG RESTAURANT","4101 JUDAH ST ","San Francisco","CA","94122","37.760383","-122.50609",""
3229,"TOMMYS MEXICAN RESTAURANT","5929 GEARY BLVD ","San Francisco","CA","94121","37.780083","-122.483108",""
323,"WAYO","1407 VAN NESS AVE ","San Francisco","CA","94109","37.788609","-122.42213","+14155478369"
3235,"FIZZEE'S","3954 GEARY BLVD ","San Francisco","CA","94118","37.781228","-122.461962",""
3237,"LAM HOA THUAN RESTAURANT","2337 IRVING ST ","San Francisco","CA","94122","37.763274","-122.483179",""
3240,"PRIMETIME PIZZA, SPORTS BAR & GRILL","1810 CLEMENT ST ","San Francisco","CA","94121","37.78235","-122.478606",""
3241,"SHENG KEE BAKERY","1941 IRVING ST ","San Francisco","CA","94122","37.76344","-122.478648",""
32431,"JAPAN HOME CENTRE","4653 MISSION STREET","San Francisco","CA","94112","37.723814","-122.435388",""
3248,"ST. ANNE'S HOME","300 LAKE ST ","San Francisco","CA","94118","37.786797","-122.462552",""
325,"MIFUNE RESTAURANT","1737 POST ST ","San Francisco","CA","94115","37.785457","-122.430317","+14155920337"
32508,"SACRED HEART CATHEDRAL  PREPARATORY","1055 ELLIS ST ","San Francisco","CA","94109","37.783445","-122.423535",""
3252,"LITTLE JOES PIZZA REST.","5006 MISSION ST ","San Francisco","CA","94112","37.718359","-122.439655","+14155333684"
3253,"S F GOLF CLUB","1310 JUNIPERO SERRA BLVD ","San Francisco","CA","94132","37.711329","-122.471316","+14155464104"
32555,"PIZZA LOVE","3348 18TH ST ","San Francisco","CA","94110","37.761928","-122.418142",""
32556,"SEAL ROCK INN RESTAURANT","545 POINT LOBOS AVE ","San Francisco","CA","94121","37.779853","-122.509128",""
3256,"CONNECTION, THE","5740 MISSION ST ","San Francisco","CA","94112","37.709737","-122.45007","+14155336172"
32570,"LIANG'S FOOD","1145 STOCKTON ST ","San Francisco","CA","94133","37.796393","-122.408374",""
32578,"PEET'S COFFEE & TEA","1 CALIFORNIA ST ","San Francisco","CA","94111","37.793614","-122.396517",""
32579,"PEET'S COFFEE & TEA","5201 GEARY BLVD ","San Francisco","CA","94118","37.780443","-122.475259",""
32586,"TERROIR","81 LANGTON ST ","San Francisco","CA","94103","37.776494","-122.408562","+14155718949"
32595,"OSHA THAI RESTAURANT","2033 UNION ST ","San Francisco","CA","94123","37.797403","-122.432847",""
326,"TEN ICHI RESTAURANT","2235 FILLMORE ST ","San Francisco","CA","94115","37.790333","-122.434144",""
3260,"KENTUCKY FRIED CHICKEN","2040 OCEAN AVE ","San Francisco","CA","94127","37.726337","-122.465031","+14155580566"
3261,"AMBROSIA BAKERY","2605 OCEAN AVE ","San Francisco","CA","94132","37.731724","-122.473392","+14155335305"
3262,"VILLA D'ESTE","2623 OCEAN AVE ","San Francisco","CA","94132","37.731781","-122.47359","+14155330580"
32625,"KOREAN VILLAGE RESTAURANT","4611 GEARY BLVD ","San Francisco","CA","94118","37.780712","-122.4687",""
3263,"CROATIAN CULTURAL CENTER","60 ONONDAGA AVE ","San Francisco","CA","94112","37.721776","-122.43894","+14150923203"
3264,"MCDONALDS","1201 OCEAN AVE ","San Francisco","CA","94112","37.723733","-122.455455","+14155588697"
3265,"CAFE NORDSTROM","285 WINSTON DR ","San Francisco","CA","94132","37.726895","-122.475861","+14155751344"
32654,"DOUBLE PLAY BAR & GRILL","2401 16TH ST ","San Francisco","CA","94103","37.765553","-122.410779",""
3267,"OLIVE GARDEN ITALIAN, THE","3251 20TH AVE ","San Francisco","CA","94132","37.728497","-122.475639","+14155666770"
32671,"LA TAQUERIA GUADALAJARA","3146 24TH ST ","San Francisco","CA","94110","37.752512","-122.415109","+14155644892"
32682,"MARKET SQUARE","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533",""
32683,"MC COFFEE","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533",""
32684,"NOBE CAFE","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533",""
32685,"SAVOR EXPRESS","747 HOWARD ST ","San Francisco","CA","94103","37.784128","-122.401533",""
32693,"NICKIES","466 HAIGHT ST ","San Francisco","CA","94117","37.772249","-122.429897",""
32698,"HUNAN CAFÉ #2","4450 CABRILLO ST ","San Francisco","CA","94121","37.773438","-122.506651",""
32701,"LA DRAPPE","800 GREENWICH ST ","San Francisco","CA","94133","37.801888","-122.413133",""
32702,"CAFE LA VIE","514 OCTAVIA ST ","San Francisco","CA","94102","37.776924","-122.424666",
32703,"ALCATRAZ LANDING CAFE","PIER 33","San Francisco","CA","94111","37.806474","-122.405207",""
3271,"THE PUNCHLINE","7 MARITIME PLAZA  ","San Francisco","CA","94111","37.795234","-122.399073",""
32715,"ANDANTE DAIRY","1 FERRY BUILDING  #50","San Francisco","CA","94111",,,""
3272,"CIGAR BAR AND GRILL","850 MONTGOMERY ST ","San Francisco","CA","94133","37.797137","-122.403586",""
32729,"EL DORADO MARKET","124 JONES ST","San Francisco","CA","94102","37.782488","-122.412267",""
3273,"O'REILLY'S IRISH PUB & RESTAURANT","622 GREEN ST ","San Francisco","CA","94133","37.799468","-122.409573",""
32733,"XANATH ICE CREAM","951 VALENCIA ST ","San Francisco","CA","94110","37.757693","-122.421136",""
32736,"MARU SUSHI","529 POWELL ST ","San Francisco","CA","94102","37.789664","-122.408724",""
32737,"THIEVES","496 14TH ST ","San Francisco","CA","94103","37.768082","-122.424305",""
32738,"GIALINA","2842 DIAMOND ST ","San Francisco","CA","94131","37.733934","-122.434095",""
3274,"KAMAKURA","77 BATTERY ST","San Francisco","CA","94111","37.791984","-122.399754",""
3275,"GREAT CITY DELI","1801 DIVISADERO ST ","San Francisco","CA","94115","37.786324","-122.440114","+14155935455"
3279,"BURGER KING 4525","1701 FILLMORE ST ","San Francisco","CA","94115","37.785474","-122.433184",""
328,"MIYAKO","1470 FILLMORE ST","San Francisco","CA","94115","37.783017","-122.432584",""
3280,"HARRY'S BAR","2020 FILLMORE ST ","San Francisco","CA","94115","37.788307","-122.433667","+14155921000"
32818,"QUALITY GAS FOR YOUR CAR ARCO AM/PM","5898 MISSION ST ","San Francisco","CA","94112","37.708887","-122.452619",""
3282,"CAFÉ ABIR","1300 FULTON ST ","San Francisco","CA","94117","37.776838","-122.438563",""
32823,"PEET'S COFFEE & TEA","405 HOWARD ST ","San Francisco","CA","94104","37.789057","-122.395322",""
3283,"WESTERN PARK APARTMENTS","1280 LAGUNA ST ","San Francisco","CA","94109","37.782657","-122.427487",""
32830,"2LIPS BAR & LOUNGE","1414 MARKET ST ","San Francisco","CA","94102","37.776367","-122.417833",""
32835,"THE PIZZA PLACE","3901 NORIEGA STREET","San Francisco","CA","94122","37.752933","-122.505619",""
32836,"PEACOCK LOUNGE","552 HAIGHT ST ","San Francisco","CA",,"37.772055","-122.431324",
3284,"SEOUL GARDEN RESTAURANT","22 PEACE PLAZA  ","San Francisco","CA","94115","37.785018","-122.429587","+14155567664"
32845,"GENKI RAMEN","3944 GEARY BLVD ","San Francisco","CA","94118","37.781228","-122.461851",""
3285,"WING LUM CAFE","1150 POLK ST ","San Francisco","CA","94109","37.787438","-122.419952",""
3286,"SUPER BURRITO","1200 POLK ST ","San Francisco","CA","94109","37.787998","-122.420117",""
32862,"NAKED FISH SUSHI & LOUNGE INC","2084 CHESTNUT ST ","San Francisco","CA","94123","37.800685","-122.43771",""
32872,"SUGAR CAFE","679 SUTTER ST ","San Francisco","CA","94102","37.788823","-122.411507",""
32887,"MISSION BEACH CAFÉ","198 GUERRERO ST ","San Francisco","CA","94103","37.768035","-122.42448",""
3289,"NEW KOREA HOUSE","1620 POST ST ","San Francisco","CA","94115","37.785778","-122.428514","+14155937834"
32893,"ZADIN","4039 18TH ST ","San Francisco","CA","94114","37.760933","-122.433649","+14155282484"
32919,"NEW PRINCESS MARKET","500 EDDY ST","San Francisco","CA","94109","37.783559","-122.41595",""
32925,"PAPALOTE","3409 24TH ST ","San Francisco","CA","94110","37.752073","-122.420939",""
3294,"TORAYA","1734 POST ST","San Francisco","CA","94115","37.785528","-122.430374",""
3296,"GRANADA HOTEL DINING ROOM","1000 SUTTER ST ","San Francisco","CA","94109","37.788168","-122.417154",
3298,"PASTA POMODORO","3611 CALIFORNIA ST ","San Francisco","CA","94118","37.786344","-122.453698",""
3299,"WOK SHOP CAFE","1307 SUTTER ST ","San Francisco","CA","94109","37.78746","-122.421966","+14155772142"
32992,"UNDERDOG","1634 IRVING ST ","San Francisco","CA","94122","37.763658","-122.475682","+14155668881"
3300,"BROADMOOR, THE","1499 SUTTER ST ","San Francisco","CA","94109","37.787153","-122.424697",
33011,"JACKSON PLACE CAFE - COMMISSARY","633 BATTERY ST ","San Francisco","CA","94111","37.797076","-122.400821",""
33012,"CHIARO SCURO","550 WASHINGTON ST ","San Francisco","CA","94111","37.795671","-122.40246",""
33014,"THE CARLISLE","1450 POST ST","San Francisco","CA","94109","37.786108","-122.425764",""
33017,"LARKSPUR HOTEL - UNION SQUARE","524 SUTTER ST ","San Francisco","CA","94102","37.789187","-122.409114",""
3302,"RUSSIAN CENTER SOCIAL HALL","2450 SUTTER ST ","San Francisco","CA","94115","37.785138","-122.440904","+14155927631"
3304,"ROUND TABLE PIZZA","801 VAN NESS AVE","San Francisco","CA","94109","37.783025","-122.420954",
33054,"JACKSON PLACE CAFE - KIOSK","633 BATTERY ST ","San Francisco","CA","94111","37.797076","-122.400821",""
33056,"7-ELEVEN, STORE 2231-33501","564 MARKET ST","San Francisco","CA","94104","37.789575","-122.401091",""
33069,"RICO MEX, INC.","53 STEVENSON ST ","San Francisco","CA","94105","37.789737","-122.399622",""
33073,"FIREFLY SPORTS BAR","2457 NORIEGA ST ","San Francisco","CA","94122","37.753594","-122.489934",""
33077,"ESCAPE FROM NEW YORK PIZZA","2109 POLK ST ","San Francisco","CA","94109","37.796254","-122.421864",""
33078,"TOMMY'S JOYNT","1101 GEARY BLVD","San Francisco","CA","94109","37.785603","-122.421817",""
33084,"MIETTE, LLC","449 OCTAVIA ST ","San Francisco","CA","94102","37.776257","-122.424648",""
3309,"ALBORZ","1245 VAN NESS AVE ","San Francisco","CA","94109","37.787375","-122.421844","+14155444321"
33093,"LUCKY SUPER MARKET #755","1515 SLOAT BLVD ","San Francisco","CA","94132","37.733944","-122.490438",""
33096,"PAPALOTE MEXICAN GRILL","1777 FULTON ST ","San Francisco","CA","94117","37.775813","-122.446047",""
33110,"ABACUS","2078 HAYES ST ","San Francisco","CA","94117","37.773387","-122.450703",""
33113,"PHO TAN HOA, INC","431 JONES ST ","San Francisco","CA","94102","37.785446","-122.412972",""
33114,"SAUSALITO ESPRESSO #2","50 BEALE ST 105","San Francisco","CA",,"37.792414","-122.39702",
33117,"THE ELITE CAFE","2049 FILLMORE ST ","San Francisco","CA","94115","37.788614","-122.433794",""
33124,"GRANT AND GREEN SALOON","1371 GRANT AVE ","San Francisco","CA","94133","37.799422","-122.407396",""
33125,"L & L HAWAIIAN BARBECUE","312 KEARNY ST","San Francisco","CA","94108","37.790947","-122.404026",""
33145,"7-ELEVEN, STORE 2231-33006B","2650 MASON ST ","San Francisco","CA","94133","37.807888","-122.414027",""
3315,"WILLIAMS-SONOMA GRANDE CUISINE CLUB","3250 VAN NESS AVE ","San Francisco","CA","94109","37.805779","-122.425327",""
3316,"ROUND TABLE PIZZA","1503 NORTHPOINT ST ","San Francisco","CA","94123","37.800632","-122.436438",""
33160,"MISSION BAY CAFÉ","550 TERRY FRANCOIS ST ","San Francisco","CA","94158","37.770518","-122.386525","+14155831002"
3317,"PANE E VINO TRATTORIA","1715 UNION ST ","San Francisco","CA","94123","37.798063","-122.427637","+14155442111"
33173,"HANDY DELICATESSEN","1815 IRVING ST ","San Francisco","CA","94122","37.763524","-122.47751",""
33174,"THE BAGEL BAKERY","151 TOWNSEND  ","San Francisco","CA","94107","37.779667","-122.391702",""
3319,"HARRY DENTON'S ROUGE","1500 BROADWAY ST ","San Francisco","CA","94109","37.795991","-122.421817","+14155547938"
33190,"GAMBINO'S","1 EMBARCADERO CENTER","San Francisco","CA","94111","37.794588","-122.399642",""
33198,"SUBWAY ON JEFFERSON","333 JEFFERSON ST #125","San Francisco","CA","94133","37.807923","-122.417887",""
332,"NANI'S COFFEE","2739 GEARY BLVD ","San Francisco","CA","94118","37.782173","-122.448527",""
3322,"IUELLA","1896 HYDE ST ","San Francisco","CA","94109","37.798087","-122.418786",""
33222,"SAN FRANCISCO SOUP COMPANY","1 CALIFORNIA ST ","San Francisco","CA","94111","37.793614","-122.396517",""
3323,"SWENSEN'S OF SF INC","1999 HYDE ST ","San Francisco","CA","94109","37.799187","-122.419115",""
3324,"BUENA VISTA CAFE","2765 HYDE ST ","San Francisco","CA","94109","37.806493","-122.420554",""
33247,"HOLE IN THE WALL PIZZA","3244 SCOTT ST","San Francisco","CA","94123","37.799664","-122.441015",""
3325,"JACKS CANNERY","2801 LEAVENWORTH ST ","San Francisco","CA","94133","37.807155","-122.419004",""
3327,"SILVER CLOUD","1994 LOMBARD ST ","San Francisco","CA","94123","37.800132","-122.434286",""
33270,"TRUCK","1900 FOLSOM ST  ","San Francisco","CA","94103","37.766807","-122.415485",""
33272,"SAN FRANCISCO SOUP COMPANY","3251 20TH AVE 250A","San Francisco","CA","94132","37.728497","-122.475639",""
33273,"PARIS CAFE","704 POST ST ","San Francisco","CA","94109","37.787728","-122.413464",
3328,"GARY DANKO","800 NORTH POINT ST ","San Francisco","CA","94109","37.805728","-122.420564",""
3329,"LORI'S DINER","900 NORTH POINT ST #J101","San Francisco","CA","94109","37.805427","-122.422854",""
3331,"HARVEY'S","500 CASTRO ST ","San Francisco","CA","94114","37.760698","-122.435015","+14155434278"
33315,"CAFÉ 101","1650 HOLLOWAY ST 134","San Francisco","CA","94132","37.720894","-122.478029",""
33318,"UNICORN","191 PINE ST ","San Francisco","CA","94111","37.792273","-122.399387",""
33319,"GYRO KING, INC","25 GROVE ST","San Francisco","CA","94102","37.778743","-122.415607",""
33321,"CREPERIE SAINT GERMAIN","222 2ND ST ","San Francisco","CA",,"37.787174","-122.398136","+14155941348"
33348,"INNER MISSION, LLC","3349 20TH ST ","San Francisco","CA","94110","37.758788","-122.415732",""
3335,"THE BELL","1900 POLK ST ","San Francisco","CA","94109","37.794298","-122.421387",""
3337,"THE REAL FOOD COMPANY","2140 POLK ST ","San Francisco","CA","94109","37.796478","-122.421837",""
33375,"LION CART","1  RD ","San Francisco","CA","94132","37.721453","-122.48629",""
33378,"GIRAFFE CART","1 ZOO RD ","San Francisco","CA","94132","37.73017","-122.502535",""
33379,"CAROUSEL/SEA LION CART","1  ZOO RD","San Francisco","CA","94132","37.73017","-122.502535",""
3338,"LA FOLIE","2316 POLK ST ","San Francisco","CA","94109","37.798098","-122.422156",""
33386,"STELLA PASTRY","446 COLUMBUS AVE ","San Francisco","CA","94133","37.799065","-122.408355",""
33387,"JUSTA BITE","725 COLUMBUS AVE ","San Francisco","CA","94133","37.801496","-122.411956",""
33388,"SUSHI KINTA","5 EMBARCADERO CENTER  ","San Francisco","CA","94111","37.794168","-122.396457",""
33413,"CREATIVE ARTS CHARTER SCHOOL","1601 TURK ST ","San Francisco","CA","94115","37.780021","-122.435468",
33419,"SOTO MARE","552 GREEN ST ","San Francisco","CA","94133","37.799608","-122.408324",""
3343,"PERRYS","1944 UNION ST ","San Francisco","CA","94123","37.797648","-122.431274","+14155929022"
33436,"THE GRAND PU BAH RESTAURANT","88 DIVISION ST ","San Francisco","CA","94103","37.769826","-122.404439",""
3344,"BLUE LIGHT CAFE","1979 UNION ST ","San Francisco","CA","94123","37.797544","-122.431668","+14155925510"
33442,"MILLER'S EAST COAST DELI","1725 POLK ST ","San Francisco","CA","94109","37.792784","-122.421164",""
33445,"SUSHI FANTASTIC","215 FREMONT ST  ","San Francisco","CA","94105","37.788864","-122.394613",""
33446,"USULUTAN RESTAURANT","2990 24TH ST ","San Francisco","CA","94110","37.752678","-122.411722",""
33448,"CARAMBA, INC","78 02ND ST ","San Francisco","CA","94105","37.788297","-122.400219",""
3345,"BAR NONE-SF, LLC","1980 UNION ST ","San Francisco","CA","94123","37.797578","-122.431883","+14155920300"
33456,"ROLLING TACO"," VARIOUS LOCATIONS  ","San Francisco","CA",,,,"+14155948485"
33467,"CALIFORNIA PIZZA KITCHEN, INC.","53 03RD ST  ","San Francisco","CA","94103","37.78678","-122.402535","+14150345000"
33468,"STACKS RESTAURANT","501 HAYES ST ","San Francisco","CA","94102","37.776623","-122.424787",""
33484,"DENNY'S RESTAURANT","495 BEACH ST ","San Francisco","CA","94133","37.807093","-122.416907",""
33485,"MILK BAR","1840 HAIGHT ST ","San Francisco","CA","94117","37.769336","-122.45256",""
33491,"BROWN DIRT COWBOYS","290 DIVISION ST.  #102","San Francisco","CA","94103",,,"+14155251232"
335,"POLKERS","2226 POLK ST ","San Francisco","CA","94109","37.797296","-122.421967",""
3350,"HOUSE OF PRIME RIB","1906 VAN NESS AVE ","San Francisco","CA","94109","37.793338","-122.422827",""
33500,"VILLA FLORENCE HOTEL-BAR NORCINI","225 POWELL ST ","San Francisco","CA","94102","37.786814","-122.408135",""
33507,"K & S PRODUCE MARKET","905 LARKIN ST","San Francisco","CA","94109","37.786191","-122.418194",""
33516,"JULIA MORGAN BALLROOM","465 CALIFORNIA ST 15TH FLOOR","San Francisco","CA","94104","37.792921","-122.402296",""
33527,"POPEYES CHICKEN & BISCUITS","1426 FILLMORE ST SPACE T","San Francisco","CA","94115","37.782817","-122.432577",""
33528,"SALEM GROCERY","920 GEARY ST","San Francisco","CA","94109","37.786078","-122.418544",""
33546,"KARA'S CUPCAKES INC","900 NORTH POINT ST BLDG E1","San Francisco","CA","94109","37.805558","-122.422061",""
33564,"HAPPY SHABU SHABU","1401 FILLMORE ST ","San Francisco","CA","94115","37.78238","-122.432592",""
33568,"LITTLE TOKYO","5733 GEARY BLVD ","San Francisco","CA","94121","37.780183","-122.481059",""
33579,"MAKI RESTAURANT","1825 POST ST #215","San Francisco","CA","94115","37.785274","-122.431918",""
33590,"EL PORVENIR","2950 21ST ST ","San Francisco","CA","94110","37.757368","-122.413592",""
33591,"FUJIYAMA-YA","1234 NORIEGA ST ","San Francisco","CA","94122","37.754218","-122.477102",""
33619,"RITUAL COFFEE ROASTERS","1634 JERROLD AVE ","San Francisco","CA","94124","37.739326","-122.390276",""
3362,"PUCCINI & PINETTI","129 ELLIS ST ","San Francisco","CA","94102","37.785406","-122.40831",""
33620,"MOJO BICYCLE CAFÉ","639 A DIVISADERO ST ","San Francisco","CA","94117","37.769884","-122.443975",""
33638,"PISSED OFF PETE'S","4528 MISSION ST ","San Francisco","CA","94112","37.725391","-122.434365",""
33641,"ROTI INDIAN BISTRO","53 WEST PORTAL AVE","San Francisco","CA","94127","37.740227","-122.466338",""
3365,"TOGO'S /  BASKIN ROBBINS","570 BATTERY ST ","San Francisco","CA","94111","37.796535","-122.400567",""
33697,"GOLDEN ERA VEGETARIAN RESTAURANT","572 O'FARRELL ST ","San Francisco","CA","94102","37.785688","-122.414124",""
337,"GORDO TAQUERIA #2","1239 . AVE ","San Francisco","CA","94122","37.758941","-122.48591",""
33700,"CASA GUADALUPE #3","2999 MISSION","San Francisco","CA","94110","37.749194","-122.418116",""
33709,"PHIL'Z COFFEE","201 BERRY ST ","San Francisco","CA","94107","37.775487","-122.393661",""
33710,"PHIL'Z COFFEE","3101 24TH ST ","San Francisco","CA","94110","37.752455","-122.414116",""
33712,"SNOW GARDEN, LLC","712 GRANT AVE ","San Francisco","CA","94108","37.793598","-122.406097",""
33728,"SPLIT PEA SEDUCTION","138 06TH ST.  ","San Francisco","CA","94103","37.774722","-122.406761","+14155552223"
3373,"NEW DELHI RESTAURANT","160 ELLIS ST ","San Francisco","CA","94102","37.785465","-122.408851",
33730,"GASTRONOM DELI","5801 GEARY BLVD ","San Francisco","CA","94122","37.780153","-122.481669",""
33731,"LOLO","3230 22ND ST ","San Francisco","CA","94110","37.755456","-122.419432",""
3374,"DAILY GRILL","347 GEARY ST ","San Francisco","CA","94102","37.787218","-122.408977",""
33747,"PIER 23 CAFE INC","PIER 23","San Francisco","CA","94133","37.802673","-122.400867",""
33748,"CITY PIZZA AND YUCATECAN FOOD","294 TURK ST ","San Francisco","CA","94102","37.78287","-122.413938",""
3375,"SUSHI BOAT RESTAURANT","389 GEARY ST ","San Francisco","CA","94102","37.787143","-122.409641",""
33802,"NEW UNITED SUPERMARKET, INC","1117 STOCKTON ST ","San Francisco","CA","94133","37.796113","-122.408314",""
